species,genus,id,tax_query_name,tax_query_id,family,order,class,phylum
Acanthobothrium rovi,Acanthobothrium,ott5134700,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium royi,Acanthobothrium,ott5134698,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium rubrum,Acanthobothrium,ott5134608,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium saliki,Acanthobothrium,ott5134714,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium santarosaliense,Acanthobothrium,ott5134764,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium satyanarayanaraoi,Acanthobothrium,ott5134717,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium schalli,Acanthobothrium,ott5693810,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium semivesiculum,Acanthobothrium,ott5134772,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium semnovesiculum,Acanthobothrium,ott5134739,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium septentrionale,Acanthobothrium,ott5134753,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium shastri,Acanthobothrium,ott5134783,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium soberoni,Acanthobothrium,ott5134725,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium somnathii,Acanthobothrium,ott5134660,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium southwelli,Acanthobothrium,ott5134670,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium sp.,Acanthobothrium,ott148572,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium sphaera,Acanthobothrium,ott5693818,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium stevensi,Acanthobothrium,ott5134624,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium tasajerasi,Acanthobothrium,ott5134729,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium terezae,Acanthobothrium,ott5134654,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium tetabuanense,Acanthobothrium,ott5134628,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium thomasae,Acanthobothrium,ott5134741,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium timlei,Acanthobothrium,ott5693815,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium tortum,Acanthobothrium,ott5134752,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium triacis,Acanthobothrium,ott5134617,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium tripartitum,Acanthobothrium,ott5134629,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium tsingtaoense,Acanthobothrium,ott5134776,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium tsingtaoensis,Acanthobothrium,ott5134711,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium typicum,Acanthobothrium,ott5134726,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium ulmeri,Acanthobothrium,ott5693817,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium uncinatum,Acanthobothrium,ott5134708,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium unilaterale,Acanthobothrium,ott5134775,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium unilateralis,Acanthobothrium,ott5134611,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium urogymni,Acanthobothrium,ott5134637,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium urolophi,Acanthobothrium,ott5134777,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium urotrygoni,Acanthobothrium,ott5134759,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium vargasi,Acanthobothrium,ott5134621,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium vergasi,Acanthobothrium,ott5134782,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium verticillatum,Acanthobothrium,ott5134723,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium walkeri,Acanthobothrium,ott5134680,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium waltairensis,Acanthobothrium,ott5134672,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium wedli,Acanthobothrium,ott5134707,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium westi,Acanthobothrium,ott5693812,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium woodsholei,Acanthobothrium,ott5134737,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium xiamenensis,Acanthobothrium,ott5134719,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium zainali,Acanthobothrium,ott5134635,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium zapaterycum,Acanthobothrium,ott5134653,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium zapterycum,Acanthobothrium,ott5134699,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium zimmeri,Acanthobothrium,ott447344,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium zschokkei,Acanthobothrium,ott5134742,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothrium zugeinensis,Acanthobothrium,ott5134767,Acanthobothrium mattaylori,110802,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothroides pacificus,Acanthobothroides,ott5134538,Acanthobothroides pacificus,5134538,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthobothroides thorsoni,Acanthobothroides,ott5134539,Acanthobothroides pacificus,5134538,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Acanthocirrus neilandi,Acanthocirrus,ott5136572,Acanthocirrus retirostris,5136571,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Acanthocirrus retirostris,Acanthocirrus,ott5136571,Acanthocirrus retirostris,5136571,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Acanthocirrus ryjikovi,Acanthocirrus,ott5136573,Acanthocirrus retirostris,5136571,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Acanthotaenia beddardi,Acanthotaenia,ott5135537,Acanthotaenia sp. INVE 25026,223714,Proteocephalidae,Proteocephalidea,Cestoda,Platyhelminthes
Acanthotaenia biroi,Acanthotaenia,ott5135545,Acanthotaenia sp. INVE 25026,223714,Proteocephalidae,Proteocephalidea,Cestoda,Platyhelminthes
Acanthotaenia cf.,Acanthotaenia,ott790333,Acanthotaenia sp. INVE 25026,223714,Proteocephalidae,Proteocephalidea,Cestoda,Platyhelminthes
Acanthotaenia daileyi,Acanthotaenia,ott5135536,Acanthotaenia sp. INVE 25026,223714,Proteocephalidae,Proteocephalidea,Cestoda,Platyhelminthes
Acanthotaenia gallardi,Acanthotaenia,ott5706094,Acanthotaenia sp. INVE 25026,223714,Proteocephalidae,Proteocephalidea,Cestoda,Platyhelminthes
Acanthotaenia gracilis,Acanthotaenia,ott5135543,Acanthotaenia sp. INVE 25026,223714,Proteocephalidae,Proteocephalidea,Cestoda,Platyhelminthes
Acanthotaenia overstreeti,Acanthotaenia,ott5135539,Acanthotaenia sp. INVE 25026,223714,Proteocephalidae,Proteocephalidea,Cestoda,Platyhelminthes
Acanthotaenia pythonis,Acanthotaenia,ott5135541,Acanthotaenia sp. INVE 25026,223714,Proteocephalidae,Proteocephalidea,Cestoda,Platyhelminthes
Acanthotaenia shipleyi,Acanthotaenia,ott5135544,Acanthotaenia sp. INVE 25026,223714,Proteocephalidae,Proteocephalidea,Cestoda,Platyhelminthes
Acanthotaenia sp.,Acanthotaenia,ott223714,Acanthotaenia sp. INVE 25026,223714,Proteocephalidae,Proteocephalidea,Cestoda,Platyhelminthes
Acanthotaenia woodlandi,Acanthotaenia,ott5135538,Acanthotaenia sp. INVE 25026,223714,Proteocephalidae,Proteocephalidea,Cestoda,Platyhelminthes
Acoleus longispiculus,Acoleus,ott5138394,Acoleus vaginatus,5138392,Acoleidae,Cyclophyllidea,Cestoda,Platyhelminthes
Acoleus meridionalis,Acoleus,ott5138395,Acoleus vaginatus,5138392,Acoleidae,Cyclophyllidea,Cestoda,Platyhelminthes
Acoleus vaginatus,Acoleus,ott5138392,Acoleus vaginatus,5138392,Acoleidae,Cyclophyllidea,Cestoda,Platyhelminthes
Adelobothrium aetiobatidis,Adelobothrium,ott5974058,Adelobothrium cf. aetiobatidis AW-2007,345784,Adelobothriidae,Lecanicephalidea,Cestoda,Platyhelminthes
Adelobothrium cf.,Adelobothrium,ott345784,Adelobothrium cf. aetiobatidis AW-2007,345784,Adelobothriidae,Lecanicephalidea,Cestoda,Platyhelminthes
Adelobothrium sp.,Adelobothrium,ott5974059,Adelobothrium cf. aetiobatidis AW-2007,345784,Adelobothriidae,Lecanicephalidea,Cestoda,Platyhelminthes
Adenobrechmos greeri,Adenobrechmos,ott5135594,Adenobrechmos greeri,5135594,Proteocephalidae,Proteocephalidea,Cestoda,Platyhelminthes
Adenocephalus pacificus,Adenocephalus,ott913064,Adenocephalus pacificus,913064,Diphyllobothriidae,Diphyllobothriidea,Cestoda,Platyhelminthes
Adenoscolex oreini,Adenoscolex,ott5134134,Adenoscolex oreini,5134134,Capingentidae,Caryophyllidea,Cestoda,Platyhelminthes
Aelurotaenia cameroni,Aelurotaenia,ott5136593,Aelurotaenia planicipitis,5136592,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Aelurotaenia planicipitis,Aelurotaenia,ott5136592,Aelurotaenia planicipitis,5136592,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Afrobaeria acanthocirrosa,Afrobaeria,ott5135867,Afrobaeria acanthocirrosa,5135867,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Ageneiella brevifilis,Ageneiella,ott223744,Ageneiella brevifilis,223744,Monticelliidae,Proteocephalidea,Cestoda,Platyhelminthes
Ahamulina catarina,Ahamulina,ott5138099,Ahamulina catarina,5138099,Echinobothriidae,Diphyllidea,Cestoda,Platyhelminthes
Ahamulina sp.,Ahamulina,ott5138100,Ahamulina catarina,5138099,Echinobothriidae,Diphyllidea,Cestoda,Platyhelminthes
Ailinella mirabilis,Ailinella,ott5135149,Ailinella mirabilis,5135149,Triaenophoridae,Bothriocephalidea,Cestoda,Platyhelminthes
Alcataenia armillaris,Alcataenia,ott5136708,Alcataenia atlantiensis,5136704,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Alcataenia atlantiensis,Alcataenia,ott5136704,Alcataenia atlantiensis,5136704,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Alcataenia campylacantha,Alcataenia,ott5136706,Alcataenia atlantiensis,5136704,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Alcataenia cerorhincae,Alcataenia,ott5136714,Alcataenia atlantiensis,5136704,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Alcataenia dominicana,Alcataenia,ott5136710,Alcataenia atlantiensis,5136704,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Alcataenia fraterculae,Alcataenia,ott5136712,Alcataenia atlantiensis,5136704,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Alcataenia larina,Alcataenia,ott5706089,Alcataenia atlantiensis,5136704,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Alcataenia longicervica,Alcataenia,ott5136713,Alcataenia atlantiensis,5136704,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Alcataenia meinertzhageni,Alcataenia,ott5136705,Alcataenia atlantiensis,5136704,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Alcataenia micracantha,Alcataenia,ott5136707,Alcataenia atlantiensis,5136704,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Alcataenia pygmaeus,Alcataenia,ott5136711,Alcataenia atlantiensis,5136704,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Alexandercestus gibsoni,Alexandercestus,ott5134804,Alexandercestus gibsoni,5134804,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Alexandercestus manteri,Alexandercestus,ott5693828,Alexandercestus gibsoni,5134804,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Allohymenolepis mitudori,Allohymenolepis,ott5137538,Allohymenolepis mitudori,5137538,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Allohymenolepis palawanensis,Allohymenolepis,ott5137539,Allohymenolepis mitudori,5137538,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Amabilia lamilligera,Amabilia,ott5137704,Amabilia lamilligera,5137704,Amabiliidae,Cyclophyllidea,Cestoda,Platyhelminthes
Amazotaenia yvettae,Amazotaenia,ott5135649,Amazotaenia yvettae,5135649,Monticelliidae,Proteocephalidea,Cestoda,Platyhelminthes
Amirthalingamia macracantha,Amirthalingamia,ott5136574,Amirthalingamia macracantha,5136574,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Amoebotaenia cuneata,Amoebotaenia,ott5136442,Amoebotaenia sphenoides,5136434,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Amoebotaenia indiana,Amoebotaenia,ott5136438,Amoebotaenia sphenoides,5136434,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Amoebotaenia indica,Amoebotaenia,ott5136447,Amoebotaenia sphenoides,5136434,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Amoebotaenia kharati,Amoebotaenia,ott5136435,Amoebotaenia sphenoides,5136434,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Amoebotaenia lini,Amoebotaenia,ott5136439,Amoebotaenia sphenoides,5136434,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Amoebotaenia longirostellata,Amoebotaenia,ott5136446,Amoebotaenia sphenoides,5136434,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Amoebotaenia madrasiensis,Amoebotaenia,ott5136436,Amoebotaenia sphenoides,5136434,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Amoebotaenia maharashtri,Amoebotaenia,ott5136445,Amoebotaenia sphenoides,5136434,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Amoebotaenia megascolecis,Amoebotaenia,ott5136443,Amoebotaenia sphenoides,5136434,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Amoebotaenia scolopax,Amoebotaenia,ott5136437,Amoebotaenia sphenoides,5136434,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Amoebotaenia sphenoides,Amoebotaenia,ott5136434,Amoebotaenia sphenoides,5136434,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Amoebotaenia urotrichi,Amoebotaenia,ott5136440,Amoebotaenia sphenoides,5136434,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Amoebotaenia yamagutii,Amoebotaenia,ott5136444,Amoebotaenia sphenoides,5136434,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Amphicotyle heteropleura,Amphicotyle,ott36477,Amphicotyle heteropleura,36477,Triaenophoridae,Bothriocephalidea,Cestoda,Platyhelminthes
Amphigonophorus carvalhoi,Amphigonophorus,ott5135178,NA,NA,NA,NA,NA,NA
Amphigonoporus microcephalus,Amphigonoporus,ott5478011,NA,NA,NA,NA,NA,NA
Amphilina foliacea,Amphilina,ott752063,Amphilina foliacea,752063,Amphilinidae,Amphilinidea,Cestoda,Platyhelminthes
Amphilina japonica,Amphilina,ott3668566,Amphilina foliacea,752063,Amphilinidae,Amphilinidea,Cestoda,Platyhelminthes
Amphilina tengaria,Amphilina,ott5138334,Amphilina foliacea,752063,Amphilinidae,Amphilinidea,Cestoda,Platyhelminthes
Amphoteromorphus ninoi,Amphoteromorphus,ott587508,Amphoteromorphus piriformis,359838,Monticelliidae,Proteocephalidea,Cestoda,Platyhelminthes
Amphoteromorphus ovalis,Amphoteromorphus,ott5135607,Amphoteromorphus piriformis,359838,Monticelliidae,Proteocephalidea,Cestoda,Platyhelminthes
Amphoteromorphus parkamoo,Amphoteromorphus,ott747303,Amphoteromorphus piriformis,359838,Monticelliidae,Proteocephalidea,Cestoda,Platyhelminthes
Amphoteromorphus peniculus,Amphoteromorphus,ott5135608,Amphoteromorphus piriformis,359838,Monticelliidae,Proteocephalidea,Cestoda,Platyhelminthes
Amphoteromorphus piraeeba,Amphoteromorphus,ott696048,Amphoteromorphus piriformis,359838,Monticelliidae,Proteocephalidea,Cestoda,Platyhelminthes
Amphoteromorphus piriformis,Amphoteromorphus,ott359838,Amphoteromorphus piriformis,359838,Monticelliidae,Proteocephalidea,Cestoda,Platyhelminthes
Amurotaenia decidua,Amurotaenia,ott766443,Amurotaenia decidua,766443,Nippotaeniidae,Nippotaeniidea,Cestoda,Platyhelminthes
Amurotaenia mogurdnae,Amurotaenia,ott5135121,Amurotaenia decidua,766443,Nippotaeniidae,Nippotaeniidea,Cestoda,Platyhelminthes
Amurotaenia perccotti,Amurotaenia,ott5135120,Amurotaenia decidua,766443,Nippotaeniidae,Nippotaeniidea,Cestoda,Platyhelminthes
Amydroptychus,,ott2932079,NA,NA,NA,NA,NA,NA
Anantrum histocephalum,Anantrum,ott5135192,Anantrum tortum,248372,Bothriocephalidae,Bothriocephalidea,Cestoda,Platyhelminthes
Anantrum sp.,Anantrum,ott5693846,Anantrum tortum,248372,Bothriocephalidae,Bothriocephalidea,Cestoda,Platyhelminthes
Anantrum tortum,Anantrum,ott248372,Anantrum tortum,248372,Bothriocephalidae,Bothriocephalidea,Cestoda,Platyhelminthes
Anchistrocephalus aluterae,Anchistrocephalus,ott5135147,Amphigonoporus microcephalus,5478011,Triaenophoridae,Bothriocephalidea,Cestoda,Platyhelminthes
Anchistrocephalus imbricatus,Anchistrocephalus,ott5135146,Amphigonoporus microcephalus,5478011,Triaenophoridae,Bothriocephalidea,Cestoda,Platyhelminthes
Anchistrocephalus microcephalus,Anchistrocephalus,ott1034575,Amphigonoporus microcephalus,5478011,Triaenophoridae,Bothriocephalidea,Cestoda,Platyhelminthes
Anchistrocephalus sp.,Anchistrocephalus,ott1034575,Amphigonoporus microcephalus,,Triaenophoridae,Bothriocephalidea,Cestoda,Platyhelminthes
Ancipirhynchus afossalis,Ancipirhynchus,ott937675,Ancipirhynchus afossalis,937675,Otobothriidae,Trypanorhyncha,Cestoda,Platyhelminthes
Andocadoncum meganae,Andocadoncum,ott5693867,Andocadoncum meganae,5693867,Echinobothriidae,Diphyllidea,Cestoda,Platyhelminthes
Andrya apodemi,Andrya,ott5135820,Andrya rhopalocephala,437021,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Andrya cuniculi,Andrya,ott626456,Andrya rhopalocephala,437021,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Andrya dasymidis,Andrya,ott5135819,Andrya rhopalocephala,437021,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Andrya dentata,Andrya,ott5135819,Andrya rhopalocephala,,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Andrya kalelai,Andrya,ott5135818,Andrya rhopalocephala,437021,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Andrya rauschi,Andrya,ott5135821,Andrya rhopalocephala,437021,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Andrya rhopalocephala,Andrya,ott437021,Andrya rhopalocephala,437021,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Andycestus abyssmus,Andycestus,ott5135341,Andycestus abyssmus,5135341,Bothriocephalidae,Bothriocephalidea,Cestoda,Platyhelminthes
Anindobothrium anacolum,Anindobothrium,ott5134921,Anindobothrium anacolum,5134921,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Anindobothrium carrioni,Anindobothrium,ott5134921,Anindobothrium anacolum,,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Anindobothrium inexpectatum,Anindobothrium,ott5134921,Anindobothrium anacolum,,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Anindobothrium lisae,Anindobothrium,ott5135103,Anindobothrium anacolum,5134921,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
